trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
49,forward,False,True,2.0199999809265137,0.10087685286998749,0.0030155975837260485,0.02417244389653206,10.861690521240234,10.962302207946777,0.035834282636642456
50,forward,False,True,1.5999999046325684,0.1044512540102005,0.004714351613074541,0.03166598081588745,10.60786247253418,10.636338233947754,0.030865807086229324
51,forward,False,True,1.3399999141693115,0.10305466502904892,0.0023038142826408148,0.029652955010533333,10.642868041992188,10.690820693969727,0.037444569170475006
52,forward,False,True,1.2599999904632568,0.10593254864215851,0.003655392676591873,0.04042675718665123,10.633895874023438,10.70987606048584,0.039790913462638855
53,forward,False,True,1.4800000190734863,0.10556227713823318,0.004552548285573721,0.02179195173084736,10.596893310546875,10.652386665344238,0.03416542708873749
54,forward,False,True,0.7199999690055847,0.10411272943019867,0.0021961985621601343,0.020342083647847176,10.896305084228516,10.939111709594727,0.03190247714519501
55,forward,False,True,0.7799999713897705,0.10853022336959839,0.0018752329051494598,0.018674064427614212,10.782004356384277,10.890830039978027,0.0387345552444458
56,forward,False,True,1.3799999952316284,0.10510355979204178,0.005759918596595526,0.04828573390841484,10.619563102722168,10.744314193725586,0.03981896862387657
57,forward,False,True,1.4399999380111694,0.09889896214008331,0.0023790739942342043,0.030943136662244797,10.742061614990234,10.759087562561035,0.039620861411094666
58,forward,False,True,1.159999966621399,0.1028851866722107,0.004215039312839508,0.037407755851745605,10.543051719665527,10.64007568359375,0.03502253070473671
59,forward,False,True,1.4399999380111694,0.10331977903842926,0.005785534158349037,0.04769907891750336,10.606341361999512,10.632915496826172,0.03655952215194702
60,forward,False,True,1.4800000190734863,0.09817395359277725,0.004603295587003231,0.039460450410842896,10.693636894226074,10.775575637817383,0.043883875012397766
61,forward,False,True,1.6399999856948853,0.10294932126998901,0.0022657071240246296,0.03659914433956146,10.653237342834473,10.711603164672852,0.03868752717971802
62,forward,False,True,1.1799999475479126,0.10774766653776169,0.005342685617506504,0.06094268709421158,10.652442932128906,10.68977165222168,0.03650205209851265
63,forward,False,True,0.699999988079071,0.10746855288743973,0.0007752393139526248,0.037597011774778366,10.838449478149414,10.913617134094238,0.035812318325042725
64,backward,False,True,0.5600000023841858,0.06369202584028244,0.003879331983625889,0.04073449596762657,10.961746215820312,10.974077224731445,0.029806196689605713
65,backward,False,True,0.5999999642372131,0.08204786479473114,0.004228294361382723,0.017632413655519485,10.83656120300293,11.024517059326172,0.028773944824934006
66,backward,False,True,0.5600000023841858,0.0925365537405014,0.002328809816390276,0.023838961496949196,11.042806625366211,11.077075958251953,0.026478203013539314
