time_s,mean_ball_progress_m,mean_ball_speed_mps,mean_robot_ball_distance_m,mean_closest_robot_ball_distance_m,success_fraction,fall_fraction
5.5,0.3531087040901184,0.044731441885232925,0.5782727003097534,0.03215886279940605,0.640625,0.015625
5.52,0.35400182008743286,0.04460398480296135,0.5825629830360413,0.03215886279940605,0.640625,0.015625
5.54,0.35489264130592346,0.04447653144598007,0.5863215327262878,0.03215886279940605,0.640625,0.015625
5.56,0.3557804822921753,0.04434973746538162,0.5893190503120422,0.03215886279940605,0.640625,0.015625
5.58,0.3566655218601227,0.044223006814718246,0.5912342071533203,0.03215886279940605,0.640625,0.015625
5.6,0.35754841566085815,0.04409671574831009,0.5928945541381836,0.03215886279940605,0.640625,0.015625
5.62,0.358428955078125,0.04397078976035118,0.5927333831787109,0.03215886279940605,0.640625,0.015625
5.64,0.35930702090263367,0.043845225125551224,0.5915196537971497,0.03215886279940605,0.640625,0.015625
5.66,0.3601820766925812,0.04372016713023186,0.5906675457954407,0.03215886279940605,0.640625,0.015625
5.68,0.3610548675060272,0.043595682829618454,0.590085506439209,0.03215886279940605,0.640625,0.015625
5.7,0.36192527413368225,0.04347114637494087,0.5901637077331543,0.03215886279940605,0.640625,0.015625
5.72,0.3627934157848358,0.04334655776619911,0.5909674763679504,0.03215886279940605,0.640625,0.015625
5.74,0.36365875601768494,0.04322272539138794,0.5926294326782227,0.03215886279940605,0.640625,0.015625
5.76,0.3645215630531311,0.043098967522382736,0.5949674248695374,0.03215886279940605,0.640625,0.015625
5.78,0.36538204550743103,0.042975734919309616,0.5981391668319702,0.03215886279940605,0.640625,0.015625
5.8,0.3662402629852295,0.042853545397520065,0.6012486815452576,0.03215886279940605,0.640625,0.015625
5.82,0.3670957386493683,0.04273112490773201,0.6044893264770508,0.03215886279940605,0.640625,0.015625
5.84,0.3679489195346832,0.04260934516787529,0.6084809899330139,0.03215886279940605,0.640625,0.015625
5.86,0.3687995970249176,0.0424879752099514,0.6127223968505859,0.03215886279940605,0.640625,0.015625
5.88,0.3696478307247162,0.042366523295640945,0.6158609390258789,0.03215886279940605,0.640625,0.015625
5.9,0.37049368023872375,0.04224555939435959,0.6177497506141663,0.03215886279940605,0.640625,0.015625
5.92,0.37133684754371643,0.042124588042497635,0.6184325814247131,0.03215886279940605,0.640625,0.015625
5.94,0.3721780478954315,0.04200424626469612,0.6186953783035278,0.03215886279940605,0.640625,0.015625
5.96,0.373016893863678,0.041884373873472214,0.6195061802864075,0.03215886279940605,0.640625,0.015625
5.98,0.37385278940200806,0.04176456853747368,0.6211621761322021,0.03215886279940605,0.640625,0.015625
6.0,0.37468650937080383,0.0,0.07812947779893875,0.03215886279940605,0.640625,0.015625
